gene,logFC,padj,scores
Cox6a1,0.077772245,1.0,0.28463173
Entpd7,0.2699334,1.0,0.2845851
Mgmt,0.1936716,1.0,0.28428182
Bcr,0.19698162,1.0,0.28425848
Slc9a6,0.17398436,1.0,0.2841185
Gm4787,2.123989,1.0,0.28383857
Gatad1,0.20167677,1.0,0.28367528
Slc39a9,0.11326953,1.0,0.28348863
Ppm1e,0.09437183,1.0,0.28346533
H2afx,1.864076,1.0,0.28334868
Casz1,1.8849703,1.0,0.283302
Mmachc,1.8999399,1.0,0.28325537
Myo7a,0.16726702,1.0,0.2830454
Psmd13,0.1633108,1.0,0.28281212
A930005H10Rik,0.6304019,1.0,0.28269547
Msra,0.119745605,1.0,0.28241554
Slc7a6,0.20153226,1.0,0.28225222
Dock6,0.5371022,1.0,0.2820656
Gpatch4,0.5689265,1.0,0.28199562
Tsc22d3,0.06926024,1.0,0.28169236
Pex1,0.15709393,1.0,0.28152904
Uqcrc2,0.07479874,1.0,0.2815057
Trim17,0.5146825,1.0,0.2814824
Ppcs,0.9828736,1.0,0.28129575
Mnt,0.1331011,1.0,0.28122577
Nek1,0.08177031,1.0,0.28085253
Hmgb2,0.14153962,1.0,0.2808292
Srp9,0.14657256,1.0,0.28066587
1110038B12Rik,0.9339436,1.0,0.28031597
Scarf2,0.9103903,1.0,0.28031597
Farp2,0.21681195,1.0,0.28031597
Tulp4,0.07085805,1.0,0.28029263
Ddx51,0.9155734,1.0,0.28022265
Tmx3,0.06290885,1.0,0.28012934
Adap1,0.32293814,1.0,0.27984938
Cnksr3,0.19658287,1.0,0.27975607
Micu1,0.0802379,1.0,0.27973273
Chst7,0.054990552,1.0,0.27970943
Gm17491,0.31715518,1.0,0.27956945
Dcaf11,0.21198542,1.0,0.27952278
Prpf18,0.04749026,1.0,0.27952278
Pick1,0.4617342,1.0,0.27917287
Sept6,0.44382134,1.0,0.27914953
1300002E11Rik,0.4469106,1.0,0.27893957
Lrrc25,0.11779013,1.0,0.27882293
Snx7,0.349043,1.0,0.2786363
Mrfap1,0.06568723,1.0,0.2785663
Ascc3,0.06284058,1.0,0.27809975
9430038I01Rik,0.3141918,1.0,0.27784312
Sugp1,0.20639503,1.0,0.2778198
Tubgcp3,0.0493356,1.0,0.2778198
Rwdd3,0.41310766,1.0,0.27777314
Dcaf4,0.4608091,1.0,0.27767983
Adgb,1.5510346,1.0,0.27751654
A330040F15Rik,0.361194,1.0,0.27714327
Snx17,0.11760203,1.0,0.27709663
Sgcb,0.2941436,1.0,0.27704996
Gm26655,1.3541615,1.0,0.2770033
Zbtb39,0.44946226,1.0,0.27697998
Bcl11a,1.3201522,1.0,0.27695665
2310047D07Rik,1.429955,1.0,0.27686334
Ppih,0.97825617,1.0,0.27665338
Pdlim2,1.3538878,1.0,0.27658337
Rrp7a,0.4209078,1.0,0.27646676
Pus7,0.22912668,1.0,0.27621013
Alox5,0.08229152,1.0,0.2761868
Nudt13,0.072276,1.0,0.27595353
Mss51,0.1722175,1.0,0.2759302
Tecpr2,0.15729447,1.0,0.27590686
Gca,0.4974391,1.0,0.2757902
Fbxl6,0.26964736,1.0,0.27565023
Smim15,0.31283763,1.0,0.27534696
Rab5c,0.1302007,1.0,0.27518368
Pms1,0.11680999,1.0,0.27509037
Gm15503,0.056046944,1.0,0.2746938
Patl1,0.087087706,1.0,0.27460045
Rab32,0.19342233,1.0,0.2745538
Fcrl1,0.077316985,1.0,0.27450714
Panx1,0.4817853,1.0,0.27429718
Cep250,0.11154127,1.0,0.27427387
Zfp971,0.4818392,1.0,0.27408722
Osbpl1a,0.039836954,1.0,0.27394727
Hdhd5,0.2803313,1.0,0.2737373
Gch1,0.63380283,1.0,0.273574
Klc2,0.31772214,1.0,0.27343404
Pmm2,0.08290642,1.0,0.27336404
Gm11808,0.38346595,1.0,0.2733174
Fndc3b,0.057875365,1.0,0.2729908
Itgb1,0.07780751,1.0,0.27289748
Zfp316,0.7293324,1.0,0.27289748
Gar1,0.63763803,1.0,0.27280417
Bloc1s6,0.39084497,1.0,0.27280417
Gpd1,1.3545547,1.0,0.2723376
Gm15708,0.6730179,1.0,0.2722676
Rnf126,0.59628487,1.0,0.27222094
Krit1,0.058788825,1.0,0.2721043
Atrip,0.52498806,1.0,0.2721043
Acat1,0.10657369,1.0,0.27196434
Acsf2,0.3048127,1.0,0.27196434
Casp2,0.20977126,1.0,0.27154443
Calcoco1,0.19966261,1.0,0.2715211
Tmem19,0.05897623,1.0,0.27147442
Nphp1,1.19311,1.0,0.2713811
Ormdl1,0.49688342,1.0,0.2711945
Txnrd1,0.1411398,1.0,0.2710545
Ankrd28,0.11446874,1.0,0.27098453
Atp11c,0.055964995,1.0,0.2709612
Gpalpp1,0.16670842,1.0,0.27086788
Tbp,0.17260277,1.0,0.27054128
Ccdc192,0.2246029,1.0,0.27040133
Daxx,0.52741396,1.0,0.27019137
Wdfy3,0.07004125,1.0,0.2699814
2610042L04Rik,0.5629175,1.0,0.26995808
Rybp,0.052774627,1.0,0.26967815
Chst15,0.5198199,1.0,0.26958483
Cul2,0.09164569,1.0,0.2695615
Mpp1,0.2179736,1.0,0.26944485
Myadml2os,0.8044342,1.0,0.26944485
Scrn3,0.1391615,1.0,0.26944485
Mrpl58,0.81661457,1.0,0.26935154
Snx32,0.19797236,1.0,0.26930487
Mrpl39,0.5008541,1.0,0.2692349
Glt8d1,0.06168129,1.0,0.26893163
Slc8b1,0.11614628,1.0,0.2689083
Rae1,0.13577543,1.0,0.26888496
Gm10125,0.3354896,1.0,0.26865166
Sardh,2.8383677,1.0,0.26848838
Npm2,2.7430913,1.0,0.2683484
Klrd1,0.735624,1.0,0.26827842
Sub1,0.08881593,1.0,0.26827842
Reck,0.7068092,1.0,0.26823175
B4galt4,0.076031394,1.0,0.26816177
Tmem33,0.060005184,1.0,0.26813844
Nkg7,2.528707,1.0,0.26811513
Sema6b,2.5388741,1.0,0.26811513
Pfkp,2.5386922,1.0,0.26806846
Dclre1c,0.023312023,1.0,0.2677652
Prelid1,0.2873182,1.0,0.2674386
Zfp658,0.090601906,1.0,0.2674386
Ap5z1,0.16479465,1.0,0.26734528
Ppp1r18,0.044928297,1.0,0.2672053
Fam92a,0.35466084,1.0,0.267182
Phb,0.104090296,1.0,0.267182
Nudcd2,0.25824887,1.0,0.267112
5830432E09Rik,0.39194486,1.0,0.26678538
Tmem64,0.06389455,1.0,0.26657543
Cdk9,0.05599601,1.0,0.26608554
Rps15a,0.0646863,1.0,0.2660622
Zbtb49,0.42691052,1.0,0.2658989
Arl6ip5,0.10160409,1.0,0.26587558
Nme7,0.16310553,1.0,0.26587558
Lin37,1.0940769,1.0,0.2658056
Nt5dc3,0.26629972,1.0,0.26575893
Cops9,0.2129736,1.0,0.26550233
Ppil1,1.0287935,1.0,0.265479
Acp1,0.33241954,1.0,0.26510572
Cpeb1,0.952796,1.0,0.26487246
Fuz,1.011206,1.0,0.26477915
Alg8,0.099477656,1.0,0.26475582
Cdadc1,0.09073961,1.0,0.26454586
AC132307.1,0.85350436,1.0,0.26431257
Phlpp1,0.077893384,1.0,0.26417258
Cdyl2,0.072117515,1.0,0.2640093
Rfx7,0.04871473,1.0,0.26396263
Ppp1r16a,0.7453436,1.0,0.26372936
Cyb5b,0.09523793,1.0,0.26365936
C1rl,0.44219294,1.0,0.26361272
Snrpb2,0.13498026,1.0,0.2634494
Zc3h15,0.09809144,1.0,0.26281953
Rad9a,0.45730343,1.0,0.26281953
5430403G16Rik,0.3149749,1.0,0.2627729
Kbtbd8,0.61857766,1.0,0.26260957
Iqck,1.9248888,1.0,0.26249292
Polr3b,0.09192666,1.0,0.26246962
Nr1d2,0.046266522,1.0,0.26214302
Hist1h1d,1.9022827,1.0,0.26211968
Mfsd7a,1.6415387,1.0,0.262073
Ifi206,1.7247353,1.0,0.2618864
Gba,0.1486473,1.0,0.2618164
Gcnt2,0.0991704,1.0,0.26176974
Eepd1,0.12268739,1.0,0.26167643
Ipo7,0.0749572,1.0,0.26134983
Pkig,0.0692359,1.0,0.26132652
Kazn,0.2243957,1.0,0.26127985
Rpl22l1,0.108940855,1.0,0.2607433
Knop1,0.10559655,1.0,0.26071995
Iqce,0.12357859,1.0,0.26039338
Gtf2e1,0.15777466,1.0,0.2602534
Sars,0.14316599,1.0,0.26020673
Tox4,0.09931754,1.0,0.26011342
Triap1,0.49038184,1.0,0.26006678
Mbd3,0.23830293,1.0,0.25999677
Tsc22d2,0.04076289,1.0,0.2599268
Wdr19,0.8871386,1.0,0.2599268
Prrc2b,0.058166064,1.0,0.25971684
Zfp110,0.07923247,1.0,0.2596935
Ly9,0.3473352,1.0,0.25962353
Rer1,0.12845998,1.0,0.25946024
Higd1a,0.1939288,1.0,0.25932026
Gimap1,0.48977682,1.0,0.25932026
Coro7,0.06564544,1.0,0.25913364
Ulk1,0.1733023,1.0,0.2591103
Ing3,0.15694857,1.0,0.25904033
Mob3b,0.6767347,1.0,0.25894699
Tmem39b,0.29070216,1.0,0.25890034
Galnt3,0.06358716,1.0,0.258877
Zfp729a,0.12810351,1.0,0.25885367
Exosc9,0.26308903,1.0,0.25883037
Idh3b,0.12339104,1.0,0.2587837
Derl1,0.03303271,1.0,0.2585504
Polr2k,0.41077444,1.0,0.25852707
Clp1,0.6587099,1.0,0.25841045
Nadk2,0.088371806,1.0,0.25838712
Slc35b3,0.11830024,1.0,0.25834045
Abhd12,0.0849844,1.0,0.2582938
Dffa,0.7370715,1.0,0.2582938
Acadl,0.14421846,1.0,0.2582005
2010320M18Rik,0.7724902,1.0,0.25815383
Mthfd2,0.3068908,1.0,0.25799054
Chml,0.56422657,1.0,0.25782722
Coasy,0.30583557,1.0,0.25782722
Gm11638,0.4413155,1.0,0.25778058
Ndufa12,0.24009576,1.0,0.2577339
Echdc1,0.18046874,1.0,0.25752395
Ifnar2,0.04813853,1.0,0.25745398
Phtf1,0.11956981,1.0,0.25733733
Patl2,1.5749234,1.0,0.2571507
Fads6,1.5528088,1.0,0.25691742
Rinl,0.22649069,1.0,0.25687075
Cdk2ap1,0.14000499,1.0,0.2567541
Trmo,0.37703362,1.0,0.25670746
Otud7b,0.070071004,1.0,0.25668412
Gm38832,1.4319708,1.0,0.2564042
Lamtor3,0.12051827,1.0,0.25635752
Zfp113,0.17243057,1.0,0.25631088
Pfdn6,0.6055157,1.0,0.25628754
Cyc1,0.13168444,1.0,0.2562642
Tspyl2,0.3495198,1.0,0.25624087
Gm32687,1.3965489,1.0,0.25603092
Bag1,0.1329625,1.0,0.25577432
Ankrd26,0.13889228,1.0,0.25575098
Rpl24,0.041587334,1.0,0.25554103
Lyzl4,0.069380686,1.0,0.2555177
Ino80b,0.23592749,1.0,0.25542438
Tars,0.20706674,1.0,0.2553544
Sf3b2,0.028023453,1.0,0.2552611
Zfp605,0.26317936,1.0,0.25465456
Rhbdd2,0.46892482,1.0,0.25418797
Scaf11,0.068856254,1.0,0.25381473
Rassf1,0.112510934,1.0,0.2537914
Ankrd13d,0.26638964,1.0,0.2535581
Zdhhc1,0.20015287,1.0,0.25344145
Usp9x,0.07691148,1.0,0.2533948
Zfp143,0.053128205,1.0,0.25337148
Bccip,0.7773964,1.0,0.2533015
Orc5,0.06681693,1.0,0.25320816
Arid3a,0.049748156,1.0,0.25318485
Gm42722,23.342693,1.0,0.2530682
Rfc5,23.329424,1.0,0.2530682
Gm17178,23.326132,1.0,0.2530682
Gbp6,23.368378,1.0,0.2530682
Ttf2,0.2618649,1.0,0.25269493
Ifitm2,0.6657309,1.0,0.25269493
Plaa,0.083927974,1.0,0.25253165
Snx16,0.172899,1.0,0.25253165
Eme2,0.7108188,1.0,0.2525083
Zfp59,0.597012,1.0,0.25220504
Mapk8ip3,0.08135039,1.0,0.2520884
Nab1,0.09883891,1.0,0.25166848
Cog7,0.20943777,1.0,0.25162184
Rgs12,0.6085066,1.0,0.25162184
Rabl6,0.062891185,1.0,0.25131857
Tmco4,0.24212019,1.0,0.25113192
Cracr2a,0.13944937,1.0,0.2509453
Ciao1,0.26837432,1.0,0.25082865
Sco1,0.35731068,1.0,0.250782
Arfgef2,0.06038251,1.0,0.25059536
Ocln,1.1607419,1.0,0.2505254
Npc1,0.07356155,1.0,0.2504554
Arf6,0.17893061,1.0,0.2503621
Cyb5rl,1.1809157,1.0,0.2502688
I830077J02Rik,0.052589945,1.0,0.25019878
Gm3411,1.1302491,1.0,0.25017545
Lgi4,1.0977867,1.0,0.2500355
Itgb3,0.09858873,1.0,0.2499655
Bbs10,0.9991156,1.0,0.24975555
Wbp1,0.34312308,1.0,0.24975555
Wdr77,0.45968154,1.0,0.24973221
Ctdsp1,0.23241691,1.0,0.2496389
Atl1,0.25199738,1.0,0.24956892
Cox10,0.12626143,1.0,0.24949893
Atf6b,0.21864657,1.0,0.24949893
Nab2,0.44905925,1.0,0.24921899
Mrpl15,0.24565071,1.0,0.24921899
Ptgs1,0.07079691,1.0,0.24903236
Rxra,0.18823002,1.0,0.24891572
Cd151,0.23467019,1.0,0.24863577
Zfp455,0.56700194,1.0,0.24854246
Polr2f,0.30499342,1.0,0.24844915
Rbsn,0.11084528,1.0,0.24802923
Tmem259,0.07652387,1.0,0.24772596
Il1b,2.9362333,1.0,0.24756266
Mtmr12,0.0692282,1.0,0.24756266
4930430F08Rik,0.41671756,1.0,0.24753933
Msh3,0.12723763,1.0,0.24730605
Fam151b,0.27753937,1.0,0.2471894
Kat6b,0.046004944,1.0,0.24711941
Ccnd2,2.5258934,1.0,0.24709609
Ctu1,2.3350868,1.0,0.24700278
Rac2,0.19505922,1.0,0.24655953
Vbp1,0.05094382,1.0,0.24641956
Emg1,0.2309256,1.0,0.24637291
Pdss2,0.03946284,1.0,0.24630292
Cep78,0.17842703,1.0,0.24625626
Nup35,0.17445163,1.0,0.24623293
Zfp369,0.06313981,1.0,0.2461163
Fgd2,0.054131556,1.0,0.245953
6030458C11Rik,0.11816384,1.0,0.24590634
AI837181,0.34993005,1.0,0.24581301
Khdrbs3,0.05098884,1.0,0.2457197
Rrn3,0.11235302,1.0,0.24560307
Mknk2,0.4549161,1.0,0.2455564
Stam,0.097143866,1.0,0.24550974
Gm16973,0.47714975,1.0,0.24548642
Txn1,0.24388428,1.0,0.24543977
Aldh7a1,0.2571785,1.0,0.24527647
Pcdhga7,1.0562059,1.0,0.24501985
Cltb,0.49369696,1.0,0.24471657
Tbc1d25,0.93636,1.0,0.24459994
Zfpl1,0.4846113,1.0,0.24438998
Msto1,0.9789897,1.0,0.24431999
Ppp2r1a,0.1261745,1.0,0.24415669
Suv39h1,0.8461813,1.0,0.24413337
Top3b,0.049933348,1.0,0.24411003
Tent5c,0.028231008,1.0,0.24408671
2900089D17Rik,0.1673646,1.0,0.24394673
5031439G07Rik,0.05593637,1.0,0.24392341
Vps45,0.14540018,1.0,0.24387676
Specc1l,0.02958271,1.0,0.24380676
Pam16,0.44706511,1.0,0.24364346
Ptpdc1,0.70220107,1.0,0.24322355
Tmem192,0.1929812,1.0,0.24308358
Cenpj,0.24231957,1.0,0.24301359
Rbm41,0.07072298,1.0,0.2429436
Slc4a7,0.07047401,1.0,0.24289694
Akap8l,0.054361116,1.0,0.24278031
Fdxr,0.6819976,1.0,0.24275698
Spg7,0.10579202,1.0,0.24243037
Fgr,1.8964902,1.0,0.24140392
Mrps22,0.5960985,1.0,0.24117063
Stk25,0.15148893,1.0,0.24117063
Gm31356,1.7649858,1.0,0.24117063
Scimp,1.661679,1.0,0.24093735
Pold1,1.6773876,1.0,0.24093735
Ak1,0.5949047,1.0,0.2408907
Top2b,0.04723053,1.0,0.24086736
Ddrgk1,0.06703017,1.0,0.24086736
Ebag9,0.12558551,1.0,0.2408207
Car7,1.5802304,1.0,0.24075072
Wrap53,0.5728985,1.0,0.24051744
Zc3h7b,0.063837916,1.0,0.24030748
F830016B08Rik,0.9466892,1.0,0.24005087
Prmt2,0.21136539,1.0,0.23998088
Il1rl1,0.48804954,1.0,0.23988757
Slc35a4,0.38416487,1.0,0.23986423
Tex2,0.1687312,1.0,0.23977092
Ercc4,0.16259544,1.0,0.23972426
Dele1,0.07439728,1.0,0.23960762
Strada,0.045982223,1.0,0.23939766
Hadh,0.5442752,1.0,0.239351
Rasgrp4,0.3006241,1.0,0.23930435
Oas1a,0.949437,1.0,0.23921104
Slc7a1,0.343519,1.0,0.2391877
Mfsd4a,0.67558813,1.0,0.23883778
Nelfa,0.12770145,1.0,0.23879112
Cep57,0.17588603,1.0,0.23876779
Slc25a21,0.7793625,1.0,0.23874447
Gm42664,0.35501862,1.0,0.23869781
Ddx24,0.04528223,1.0,0.23869781
Mef2b,0.8779832,1.0,0.2386045
Actn1,0.30565512,1.0,0.23853451
Ptpn23,0.2108944,1.0,0.23832455
Babam1,0.08821011,1.0,0.23783465
Ciz1,0.112989426,1.0,0.23783465
Cirbp,0.36631036,1.0,0.23783465
Foxn2,0.047905758,1.0,0.23781133
Card19,0.28982762,1.0,0.23771802
Srsf1,0.072688475,1.0,0.23764803
Ankrd13b,0.70941275,1.0,0.23748472
Dmap1,0.7257631,1.0,0.23748472
Fcsk,0.6318993,1.0,0.23725145
Klhl2,0.03773087,1.0,0.23701815
Comp,0.5956306,1.0,0.2367382
Zfp629,0.3108754,1.0,0.23669155
Eloa,0.07781615,1.0,0.23655158
1600022D10Rik,0.28394473,1.0,0.23650493
Manbal,0.22719738,1.0,0.23648159
Mrpl24,0.10929195,1.0,0.23631829
Atp5d,0.15043755,1.0,0.23620166
Mboat1,0.37095848,1.0,0.23571175
Spcs2,0.032363124,1.0,0.23571175
Kdsr,0.104159296,1.0,0.23538515
Rbm34,0.1696461,1.0,0.23526852
Fbxw9,1.3636794,1.0,0.23524518
Nxt2,0.42039695,1.0,0.23501189
Fam20c,1.201214,1.0,0.23491858
Relb,0.32080775,1.0,0.23473196
Decr2,0.4901424,1.0,0.23463865
Chn2,0.08234065,1.0,0.23447534
Sephs2,0.8338762,1.0,0.23438202
Crtap,0.844779,1.0,0.2343587
Gnl1,0.48539668,1.0,0.23426539
Nit2,0.46246946,1.0,0.23370549
Iffo2,0.13989988,1.0,0.23351887
Nceh1,0.32914466,1.0,0.23347221
Mat2b,0.0799173,1.0,0.2333789
Ift74,0.12681927,1.0,0.23330891
Bcorl1,0.24629338,1.0,0.23316894
Pcyox1l,0.44832343,1.0,0.23316894
Zcrb1,0.09012089,1.0,0.23316894
Hibch,0.08684312,1.0,0.23314561
Bend6,0.10377713,1.0,0.23314561
Zfp410,0.11772673,1.0,0.2330523
Phf11c,0.7011665,1.0,0.2330523
Xrcc1,0.15342748,1.0,0.23295899
Epn1,-0.0029789773,1.0,0.23293565
Sucla2,0.10518193,1.0,0.23265572
Nbn,0.08140781,1.0,0.23265572
Nabp1,0.14906558,1.0,0.23263238
Dhx36,0.05531996,1.0,0.23239909
Mpi,0.16083778,1.0,0.23235244
Senp1,0.035371225,1.0,0.2322358
Anapc10,0.03019238,1.0,0.2322358
Zfp438,0.118286096,1.0,0.23221247
Gm14164,23.13441,1.0,0.23197919
S1pr2,23.15231,1.0,0.23197919
Slfn1,23.216536,1.0,0.23197919
Gm50232,23.156397,1.0,0.23197919
Fn3krp,23.242659,1.0,0.23197919
Gm43597,23.226526,1.0,0.23197919
Pclaf,23.310856,1.0,0.23197919
Tnfrsf9,23.292442,1.0,0.23197919
Zfp970,0.609522,1.0,0.23193252
Yipf1,0.07480095,1.0,0.23148929
Fbxl15,0.6065871,1.0,0.23139597
Gas2l1,0.6668529,1.0,0.23139597
1110035H17Rik,0.6055216,1.0,0.23130265
As3mt,0.10604051,1.0,0.23123267
H2-DMb2,1.4373678,1.0,0.23083608
Farp1,0.16691649,1.0,0.23078942
Nek6,0.028449187,1.0,0.2307661
Dctn3,0.3107517,1.0,0.23053281
Fbxo31,0.49291664,1.0,0.23041616
2510046G10Rik,1.293238,1.0,0.23034619
Mettl5os,1.181988,1.0,0.22999626
Ccnk,0.08722815,1.0,0.22985628
Plin3,1.1423814,1.0,0.22969298
Nphp3,0.4082469,1.0,0.22964633
Wdr18,0.3613321,1.0,0.2294597
Slc12a7,0.35277885,1.0,0.22943637
Zfp729b,0.098024584,1.0,0.22941305
Usp42,0.186738,1.0,0.22938971
Srd5a3,0.16505888,1.0,0.22922641
Htatsf1,0.1965976,1.0,0.22922641
Tpbgl,0.16708167,1.0,0.22920309
Gm32591,0.18968888,1.0,0.2291331
Pcdhga9,0.48446372,1.0,0.22903979
Ell,0.08489153,1.0,0.2289698
Gbgt1,0.16714422,1.0,0.22885315
Pole3,1.0181098,1.0,0.2288065
Acap3,1.0052365,1.0,0.22868986
Dcbld2,0.21857849,1.0,0.22840992
Asnsd1,0.200361,1.0,0.22826995
Ate1,0.38432133,1.0,0.22805999
Inpp4a,0.06250389,1.0,0.22787336
Fam219a,0.034895785,1.0,0.22761674
Pqlc2,0.22364722,1.0,0.22757009
Cpped1,0.045761563,1.0,0.22747678
Anp32b,0.18544409,1.0,0.22736013
Gm43138,0.6919222,1.0,0.22726682
Gorasp1,0.6899903,1.0,0.22666027
Zfp3,0.6719097,1.0,0.22656696
BC028528,0.1505275,1.0,0.22645031
Gm553,2.6674721,1.0,0.22631034
Zfp24,0.026821226,1.0,0.22631034
Mlkl,2.6402724,1.0,0.22621703
Ciita,2.6809838,1.0,0.22617038
Zfp54,2.5849528,1.0,0.22612372
Gm21781,2.487844,1.0,0.22607706
Gm10778,2.4428883,1.0,0.22607706
Grik3,2.4827592,1.0,0.22598374
Zbtb14,0.16900262,1.0,0.22598374
Sgce,0.04466834,1.0,0.22577378
Uckl1,0.1313723,1.0,0.22575046
Camkmt,0.0256696,1.0,0.22568047
Zfp251,0.23419656,1.0,0.22568047
Pafah1b3,0.49016902,1.0,0.22558716
Uqcc1,0.053237952,1.0,0.22549385
Fam122b,0.57292044,1.0,0.22547051
Sacs,0.60381836,1.0,0.2254472
Snrnp48,0.051250696,1.0,0.22540054
Gngt2,0.054041978,1.0,0.2253772
Map2k1,0.038544424,1.0,0.22535387
Thoc2,0.06612079,1.0,0.22533055
Odf2l,0.16035783,1.0,0.22528389
Ppfibp1,0.25787354,1.0,0.2252139
Slc24a3,0.05351506,1.0,0.22495729
Tollip,0.19126995,1.0,0.22493397
Cenpq,0.56069213,1.0,0.22474733
Tulp3,0.3430657,1.0,0.22472401
Pcyt1a,0.075888604,1.0,0.22460736
Arl4c,0.03669594,1.0,0.22456071
Nckap5l,0.042511914,1.0,0.2243041
Sft2d2,0.032262836,1.0,0.22397749
Fam160a2,0.09211444,1.0,0.22383752
Stoml1,0.2607885,1.0,0.22376753
Abca9,0.03684008,1.0,0.22372088
Ints5,0.93024683,1.0,0.22372088
Slc1a4,0.87094456,1.0,0.22367422
Tcaf1,0.4052225,1.0,0.22346427
Sort1,0.057180867,1.0,0.22346427
Gm12703,0.26718035,1.0,0.22344093
Trim25,0.12690929,1.0,0.22334762
Abcc4,0.07496371,1.0,0.22306767
Sdhaf2,0.17467952,1.0,0.22295102
Yipf6,0.17210065,1.0,0.22288105
Pdp2,0.41853908,1.0,0.22288105
Pcnx4,0.29030177,1.0,0.22274108
Zfp235,0.8654821,1.0,0.22274108
Gm30881,0.38553244,1.0,0.22232117
Fuca1,0.031488556,1.0,0.22225118
Gne,0.1374921,1.0,0.22213453
4930402H24Rik,0.059280917,1.0,0.2217846
Grina,0.072799586,1.0,0.2216913
Rgs3,0.19918299,1.0,0.22157465
Cdk5rap3,0.08484044,1.0,0.221528
Fam72a,0.17298926,1.0,0.22143468
Atp23,0.6326549,1.0,0.22122473
Vars,0.16061954,1.0,0.22101477
Cnrip1,0.053355474,1.0,0.2209681
Slc35e3,0.18518081,1.0,0.22094478
Nelfb,0.07405004,1.0,0.22089812
Parg,0.052025124,1.0,0.22075815
Ncf4,0.09677163,1.0,0.22071148
Gen1,1.8315631,1.0,0.2205482
Snapin,0.26448926,1.0,0.22036156
Dclre1b,0.19775991,1.0,0.22024491
Cpt1a,0.10374412,1.0,0.2202216
Peli2,0.062149722,1.0,0.2202216
Slc27a3,1.707526,1.0,0.22017494
Gm14295,1.6280571,1.0,0.22012828
Ggct,1.6644698,1.0,0.22008161
AU041133,0.12598453,1.0,0.22005829
Ehbp1,0.0391451,1.0,0.22003496
Polr1d,0.09724841,1.0,0.21991833
Dgcr6,1.5961187,1.0,0.21989499
Elf1,0.0625423,1.0,0.21989499
Tgif2,0.35743248,1.0,0.21989499
Anxa2,1.5905817,1.0,0.21984833
Chchd2,0.04535968,1.0,0.21977834
Rbm4b,0.31823325,1.0,0.21977834
Dnajb11,0.03873947,1.0,0.21975502
1700010I14Rik,0.58014494,1.0,0.21973169
Tceal1,1.0732596,1.0,0.21966171
Ndufb2,0.19794491,1.0,0.21966171
Nop9,0.19514401,1.0,0.21961504
Rwdd4a,0.2269757,1.0,0.21959172
Tnfrsf11a,0.04792157,1.0,0.21954507
Cramp1l,0.06452131,1.0,0.21949841
Thap1,0.5729578,1.0,0.21949841
Mdh2,0.09535784,1.0,0.21940508
Eif4g2,0.051400624,1.0,0.21933511
Eif4e2,0.051404737,1.0,0.21928845
Srp72,0.052073892,1.0,0.21921846
Axin1,0.036285784,1.0,0.2190785
Zmpste24,0.08668327,1.0,0.21903184
Gm43378,0.33900777,1.0,0.21898517
Nt5c3b,0.93987185,1.0,0.2189152
Pfdn2,0.10272018,1.0,0.21879855
2510002D24Rik,0.21410923,1.0,0.21877521
Psmc2,0.051803187,1.0,0.21858859
Tpgs2,0.45584545,1.0,0.2185186
Ndrg3,0.066067755,1.0,0.21819201
Tmem161b,0.049421787,1.0,0.2179354
2610044O15Rik8,0.28965664,1.0,0.2177021
Spef2,0.75423783,1.0,0.2176088
Pck2,0.07714681,1.0,0.2174455
Magoh,0.3853112,1.0,0.21742216
Ogfod3,0.7857103,1.0,0.2173755
BC055324,0.82963634,1.0,0.2173755
March8,0.058588933,1.0,0.21730553
Proser3,0.63374054,1.0,0.21695559
Tmem140,0.05939056,1.0,0.21686228
Mbd2,0.032950748,1.0,0.21683896
Cdc25a,0.39769605,1.0,0.21672231
Adam4,0.6846968,1.0,0.21658234
Atg16l1,0.02892871,1.0,0.21653567
Ahcyl2,0.054999083,1.0,0.21644236
Nup153,0.040182095,1.0,0.21644236
Haus3,0.18200862,1.0,0.21641904
Taf5,0.2404547,1.0,0.21637239
Mmadhc,0.090636335,1.0,0.21637239
Tada3,0.08927581,1.0,0.2163024
Dhrs4,0.5934003,1.0,0.2163024
Ppm1k,0.11597448,1.0,0.2161391
Atp8b2,0.60136986,1.0,0.21611576
Ttpal,0.19204564,1.0,0.21609244
B3galnt1,0.042068362,1.0,0.21569584
Mrpl45,0.44278494,1.0,0.21562587
Atg4d,0.33779886,1.0,0.21536925
Nbeal2,0.15281089,1.0,0.21534592
6230400D17Rik,0.47388718,1.0,0.21520595
Macrod1,0.21215531,1.0,0.21518262
Gm17018,0.28376046,1.0,0.21504265
Myl6,0.07332674,1.0,0.214926
D6Wsu163e,0.07613885,1.0,0.21452942
Gm28404,1.3157338,1.0,0.21441278
Cnnm4,0.29963115,1.0,0.21441278
1700066M21Rik,1.3736401,1.0,0.21436612
Zfp46,1.3333778,1.0,0.21436612
Ly6m,1.1550182,1.0,0.21422616
Cep131,1.1939034,1.0,0.21403952
Kctd11,1.196598,1.0,0.21403952
Lrrc8c,1.2207994,1.0,0.21399286
Kxd1,0.17153813,1.0,0.21375959
Kcnj9,1.1728631,1.0,0.21375959
Gm13814,0.48125878,1.0,0.21375959
Bud23,0.29932255,1.0,0.21373625
Zc3h8,0.14273983,1.0,0.21371292
Arfip2,0.4993157,1.0,0.21371292
Zfp229,0.2591954,1.0,0.2136896
Gclm,0.30057836,1.0,0.21357295
Glo1,0.27690926,1.0,0.21354963
